CustomerKey|SourceSystemKey|CustomerName|City|State|CustPricingClass|CustTradeClass|RestorationRefineryCust
11865|1|Customer 11865|New York|NY|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11867|1|Customer 11867|Carlstadt|NJ|05E3 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11868|1|Customer 11868|Fairview|NJ|88E1 ALL OTHERS HM|GROUNDS MAINT./LANDSCAPING|N
11870|1|Customer 11870|Cliff Park|NJ|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
11873|1|Customer 11873|Clifton|NJ|02E4 ELECTRICAL HM|ELECTRICAL|N
11875|1|Customer 11875|Ridgefield|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11889|1|Customer 11889|Hawthorne|NJ|22E2 MECHANICAL HM|MECHANICAL|N
11915|1|Customer 11915|Hawthorne|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11918|1|Customer 11918|Brooklyn|NY|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
11919|1|Customer 11919|Boca Raton|FL|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
11923|1|Customer 11923|Hackensack|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11938|1|Customer 11938|Cliffside Park|NJ|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
7369|1|Customer 7369|Orlando|FL|88C2 ALL OTHERS SE|HVAC & SHEET METAL|N
7372|1|Customer 7372|Jupiter|FL|88C1 ALL OTHERS SE|OTHER|N
7385|1|Customer 7385|Cleveland|OH|88B4 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
7386|1|Customer 7386|University Hts|OH|05B3 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
10225|1|Customer 10225|Rochester|NY|88A1 ALL OTHERS NE|GOVERNMENT/MUNICIPAL/UTILITY|N
10226|1|Customer 10226|Lantana|FL|88C6 ALL OTHERS SE|STEEL ERECTION / WELDING|N
10227|1|Customer 10227|Port St Lucie|FL|05C3 GENERAL CONTRACTOR SE|WHOLESALE ACCOUNTS|N
10229|1|Customer 10229|Boynton Beach|FL|88C1 ALL OTHERS SE|OTHER|N
10230|1|Customer 10230|Miami Shores|FL|40C2 CONCRETE SE|CONCRETE|N
10232|1|Customer 10232|West Park|FL|88C1 ALL OTHERS SE|HVAC & SHEET METAL|N
10234|1|Customer 10234|Fort Myers|FL|05C4 GENERAL CONTRACTOR SE|OTHER|N
10249|1|Customer 10249|Medley|FL|22C4 MECHANICAL SE|MECHANICAL|N
10276|1|Customer 10276|Fort Lauderdale|FL|05C5 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
10277|1|Customer 10277|Boca Raton|FL|05C2 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
10278|1|Customer 10278|Port St Lucie|FL|88C6 ALL OTHERS SE|HIGHWAY/BRIDGE CUSTOMERS|N
10279|1|Customer 10279|Davie|FL|88C1 ALL OTHERS SE|FOUNDATIONS/SITE WORK|N
2797|1|Customer 2797|Girard|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
16267|1|Customer 16267|Countryside|IL|88B1 ALL OTHERS MW|OTHER|N
27471|1|Customer 27471|Canton|MA|05A5 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
18543|1|Customer 18543|Yonkers|NY|22E2 MECHANICAL HM|MECHANICAL|N
43146|7|Customer 43146|ROCKFORD|MI|Not Listed|Not Listed|N
27062|1|Customer 27062|Upper Marlboro|MD|22A1 MECHANICAL NE|MECHANICAL|N
32209|1|Customer 32209|Staten Island|NY|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
12595|1|Customer 12595|Hackensack|NJ|88E4 ALL OTHERS HM|PLUMBING|N
30673|1|Customer 30673|Stratford|CT|88A1 ALL OTHERS NE|CASH SALE/CREDIT CARD|N
30691|1|Customer 30691|Mccook|IL|88B2 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
30692|1|Customer 30692|Bayonne|NJ|88E2 ALL OTHERS HM|GENERAL CONTRACTOR|N
30696|1|Customer 30696|Lakewood|NJ|88E2 ALL OTHERS HM|GENERAL CONTRACTOR|N
30712|1|Customer 30712|Grand Rapids|MI|88B1 ALL OTHERS MW|OTHER|N
30713|1|Customer 30713|Annapolis|MD|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
30716|1|Customer 30716|Cheshire|CT|88E5 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
30717|1|Customer 30717|Davie|FL|05C1 GENERAL CONTRACTOR SE|CARPENTRY/WOODWORKING/DRYWALL|N
30718|1|Customer 30718|Rochester|NY|88A1 ALL OTHERS NE|CREDIT CARD CUSTOMERS NO TRADE|N
30719|1|Customer 30719|Rochester|NY|22A1 MECHANICAL NE|MECHANICAL|N
30736|1|Customer 30736|Cincinnati|OH|88B2 ALL OTHERS MW|GENERAL CONTRACTOR|N
30737|1|Customer 30737|Englewood|OH|88B4 ALL OTHERS MW|MASONRY/RESTORATION|N
2113|1|Customer 2113|Ann Arbor|MI|05B3 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
2128|1|Customer 2128|Scottsville|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
2131|1|Customer 2131|Scottsville|NY|05A5 GENERAL CONTRACTOR NE|HIGHWAY/BRIDGE CUSTOMERS|N
2132|1|Customer 2132|Scottsville|NY|88A1 ALL OTHERS NE|OTHER|N
2133|1|Customer 2133|Union Springs|NY|88A1 ALL OTHERS NE|CARPENTRY/WOODWORKING/DRYWALL|N
2134|1|Customer 2134|Scottsville|NY|88A4 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
2135|1|Customer 2135|Scottsville|NY|88A2 ALL OTHERS NE|HIGHWAY/BRIDGE CUSTOMERS|N
2150|1|Customer 2150|Clinton|CT|88E1 ALL OTHERS HM|PARTITION & DRYWALL|N
2152|1|Customer 2152|Norwich|CT|22E1 MECHANICAL HM|MECHANICAL|N
2153|1|Customer 2153|Danbury|CT|02E1 ELECTRICAL HM|ELECTRICAL|N
2154|1|Customer 2154|Holyoke|MA|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2156|1|Customer 2156|Torrington|CT|88E6 ALL OTHERS HM|HIGHWAY/BRIDGE CUSTOMERS|N
2157|1|Customer 2157|Lehigh Acres|FL|88C1 ALL OTHERS SE|STEEL ERECTION / WELDING|N
2158|1|Customer 2158|Torrington|CT|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2159|1|Customer 2159|Milford|CT|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2160|1|Customer 2160|Clinton|CT|40E5 CONCRETE HM|HIGHWAY/BRIDGE CUSTOMERS|N
2174|1|Customer 2174|Twinsburg|OH|40A1 CONCRETE NE|CONCRETE|N
2178|1|Customer 2178|West Haven|CT|88E1 ALL OTHERS HM|INDUSTRIAL/MANUFACTURING|N
2181|1|Customer 2181|Cheshire|CT|88E3 ALL OTHERS HM|HIGHWAY/BRIDGE CUSTOMERS|N
2182|1|Customer 2182|West Haven|CT|88E2 ALL OTHERS HM|ROOFING CUSTOMERS|N
2183|1|Customer 2183|East Haven|CT|88E1 ALL OTHERS HM|HVAC & SHEET METAL|N
2184|1|Customer 2184|East Haven|CT|22E1 MECHANICAL HM|MECHANICAL|N
2185|1|Customer 2185|East Haven|CT|22E2 MECHANICAL HM|PLUMBING|N
5246|1|Customer 5246|Green Island|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
5260|1|Customer 5260|Rehoboth|ma|88E5 ALL OTHERS HM|OTHER|N
5268|1|Customer 5268|St Louis|MO|88B4 ALL OTHERS MW|GLAZIER/GLASS COMPANY|N
5283|1|Customer 5283|Kankakee|IL|02B1 ELECTRICAL MW|ELECTRICAL|N
5291|1|Customer 5291|Rochester|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
5293|1|Customer 5293|Durham|CT|02E5 ELECTRICAL HM|ELECTRICAL|N
5306|1|Customer 5306|North Haven|CT|88E2 ALL OTHERS HM|GROUNDS MAINT./LANDSCAPING|N
5307|1|Customer 5307|Syracuse|NY|02E4 ELECTRICAL HM|ELECTRICAL|N
5308|1|Customer 5308|Farmingdale|NY|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
5309|1|Customer 5309|East Rutherford|NJ|02A5 ELECTRICAL NE|ELECTRICAL|N
5314|1|Customer 5314|Plymouth|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
5315|1|Customer 5315|East Hartford|CT|88E1 ALL OTHERS HM|PARTITION & DRYWALL|N
5316|1|Customer 5316|Port Washington|NY|05E4 GENERAL CONTRACTOR HM|INDUSTRIAL/MANUFACTURING|N
5330|1|Customer 5330|Jacksonville|FL|88C1 ALL OTHERS SE|FIRESTOP|N
5331|1|Customer 5331|Jacksonville|FL|22C1 MECHANICAL SE|MECHANICAL|N
5334|1|Customer 5334|Jacksonville|FL|88C1 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
5335|1|Customer 5335|Jacksonville|FL|02C4 ELECTRICAL SE|ELECTRICAL|N
5336|1|Customer 5336|Jacksonville|FL|88C1 ALL OTHERS SE|HVAC & SHEET METAL|N
5337|1|Customer 5337|Yulee|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
5338|1|Customer 5338|Jacksonville|FL|88C2 ALL OTHERS SE|FOUNDATIONS/SITE WORK|N
5339|1|Customer 5339|Lisle|IL|88B2 ALL OTHERS MW|HVAC & SHEET METAL|N
5364|1|Customer 5364|East Hanover|NJ|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
5365|1|Customer 5365|Brookfield|CT|22E5 MECHANICAL HM|PLUMBING|N
5381|1|Customer 5381|Oxford|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
9801|1|Customer 9801|Sarasota|FL|88C1 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
9803|1|Customer 9803|Winter Garden|FL|05C4 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
9822|1|Customer 9822|New York|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9826|1|Customer 9826|King Of Prussia|PA|05A3 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
9827|1|Customer 9827|Brownsville|WI|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9829|1|Customer 9829|Montgomery|NY|88E5 ALL OTHERS HM|OTHER|N
9830|1|Customer 9830|Ambler|PA|88A1 ALL OTHERS NE|PARTITION & DRYWALL|N
11368|1|Customer 11368|Grand Rapids|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
11371|1|Customer 11371|Kalamazoo|MI|88B4 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
11372|1|Customer 11372|Kalamazoo|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
11388|1|Customer 11388|Fort Myers|FL|88C5 ALL OTHERS SE|GLAZIER/GLASS COMPANY|N
11389|1|Customer 11389|Fort Myers|FL|88C1 ALL OTHERS SE|HVAC & SHEET METAL|N
11390|1|Customer 11390|Fort Myers|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
11391|1|Customer 11391|Ocoee|FL|88C2 ALL OTHERS SE|FIRESTOP|N
11392|1|Customer 11392|Fort Myers|FL|88C4 ALL OTHERS SE|HVAC & SHEET METAL|N
11394|1|Customer 11394|Fort Myers|FL|88C1 ALL OTHERS SE|OTHER|N
11395|1|Customer 11395|Fort Myers|FL|88C1 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
11396|1|Customer 11396|Fort Myers|FL|88C1 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
11413|1|Customer 11413|Centerline|MI|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
11415|1|Customer 11415|Dearborn|MI|88B1 ALL OTHERS MW|PARTITION & DRYWALL|N
11421|1|Customer 11421|Union|NJ|05E3 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11437|1|Customer 11437|Hazleton|PA|05E2 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11440|1|Customer 11440|Wayne|NJ|88E1 ALL OTHERS HM|GOVERNMENT/MUNICIPAL/UTILITY|N
11460|1|Customer 11460|Fort Myers|FL|88C3 ALL OTHERS SE|BUILDING MAINTENANCE|N
11461|1|Customer 11461|Fort Myers|FL|88C1 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
11469|1|Customer 11469|Fort Myers|FL|40C2 CONCRETE SE|CONCRETE|N
11470|1|Customer 11470|Fort Myers|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
11484|1|Customer 11484|Ridgefield|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9974|1|Customer 9974|Pearl River|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9988|1|Customer 9988|Victor|NY|02A4 ELECTRICAL NE|ELECTRICAL|N
9989|1|Customer 9989|Syracuse|NY|88A1 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
9990|1|Customer 9990|East Hampton|CT|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
9993|1|Customer 9993|Syracuse|NY|88A1 ALL OTHERS NE|PLUMBING|N
9994|1|Customer 9994|Liverpool|NY|88A1 ALL OTHERS NE|CARPENTRY/WOODWORKING/DRYWALL|N
9997|1|Customer 9997|Milford|NH|02E1 ELECTRICAL HM|ELECTRICAL|N
10012|1|Customer 10012|Fairfield|CT|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
10035|1|Customer 10035|Liverpool|NY|88A1 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
10036|1|Customer 10036|Liverpool|NY|88A1 ALL OTHERS NE|PLUMBING|N
10037|1|Customer 10037|Syracuse|NY|02A1 ELECTRICAL NE|ELECTRICAL|N
10039|1|Customer 10039|Syracuse|NY|02A2 ELECTRICAL NE|ELECTRICAL|N
10040|1|Customer 10040|Rochester|NY|22A5 MECHANICAL NE|ELECTRICAL|N
10041|1|Customer 10041|Syracuse|NY|88A3 ALL OTHERS NE|HVAC & SHEET METAL|N
10044|1|Customer 10044|Stamford|CT|88E1 ALL OTHERS HM|PARTITION & DRYWALL|N
10057|1|Customer 10057|Doylestown|PA|05A2 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
10060|1|Customer 10060|Boston|MA|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
10064|1|Customer 10064|Norwood|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
10067|1|Customer 10067|Murray|UT|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
10082|1|Customer 10082|Birch Run|MI|22B1 MECHANICAL MW|MECHANICAL|N
5385|1|Customer 5385|North Haven|CT|88E1 ALL OTHERS HM|LOCKSMITH CUSTOMERS|N
5387|1|Customer 5387|S Plainfield|NJ|88A4 ALL OTHERS NE|STEEL ERECTION / WELDING|N
5410|1|Customer 5410|Cincinnati|OH|22A4 MECHANICAL NE|MECHANICAL|N
5432|1|Customer 5432|Plantsville|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
5434|1|Customer 5434|New Haven|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
5435|1|Customer 5435|New Milford|CT|22E1 MECHANICAL HM|PLUMBING|N
5436|1|Customer 5436|Wilton|CT|88E5 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
5450|1|Customer 5450|Milford|CT|02E5 ELECTRICAL HM|ELECTRICAL|N
5452|1|Customer 5452|Winfield|IL|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
5453|1|Customer 5453|Alva|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
5455|1|Customer 5455|Wheeling|IL|22B2 MECHANICAL MW|MECHANICAL|N
5456|1|Customer 5456|Wheeling|IL|22B1 MECHANICAL MW|MECHANICAL|N
5457|1|Customer 5457|Downers Grove|IL|88B3 ALL OTHERS MW|PARTITION & DRYWALL|N
5459|1|Customer 5459|Westmont|IL|02B3 ELECTRICAL MW|ELECTRICAL|N
5460|1|Customer 5460|Westmont|IL|88B4 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
5481|1|Customer 5481|Sparrows Point|MD|88A4 ALL OTHERS NE|ELECTRICAL|N
5484|1|Customer 5484|Needham|MA|88A5 ALL OTHERS NE|GLAZIER/GLASS COMPANY|N
5502|1|Customer 5502|Holland|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
5507|1|Customer 5507|Sarasota|FL|88C6 ALL OTHERS SE|ROOFING CUSTOMERS|N
2200|1|Customer 2200|Orlando|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
2209|1|Customer 2209|Hamden|CT|40E1 CONCRETE HM|CONCRETE|N
2223|1|Customer 2223|Hollywood|FL|88C1 ALL OTHERS SE|OTHER|N
2224|1|Customer 2224|Victor|NY|05A4 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
2225|1|Customer 2225|Victor|NY|22A6 MECHANICAL NE|MECHANICAL|N
2226|1|Customer 2226|Victor|NY|88A1 ALL OTHERS NE|OTHER|N
2227|1|Customer 2227|Victor|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
2230|1|Customer 2230|New Haven|CT|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2231|1|Customer 2231|Bethel|CT|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2232|1|Customer 2232|Waterbury|CT|88E2 ALL OTHERS HM|BUILDING MAINTENANCE|N
2248|1|Customer 2248|Littleton|MA|88A5 ALL OTHERS NE|HIGHWAY/BRIDGE CUSTOMERS|N
2250|1|Customer 2250|Braintree|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2251|1|Customer 2251|Newton|MA|88E1 ALL OTHERS HM|HVAC & SHEET METAL|N
2252|1|Customer 2252|Shelton|CT|02E5 ELECTRICAL HM|ELECTRICAL|N
2253|1|Customer 2253|Waterbury|CT|88E1 ALL OTHERS HM|WHOLESALE ACCOUNTS|N
2255|1|Customer 2255|Pembroke|MA|88E2 ALL OTHERS HM|PARTITION & DRYWALL|N
2270|1|Customer 2270|NULL|NULL|88E1 ALL OTHERS HM|OTHER|N
2272|1|Customer 2272|Dracut|MA|88E3 ALL OTHERS HM|FOUNDATIONS/SITE WORK|N
2274|1|Customer 2274|West Hartford|CT|22E5 MECHANICAL HM|MECHANICAL|N
2275|1|Customer 2275|Pelham|NY|88E4 ALL OTHERS HM|PARTITION & DRYWALL|N
2276|1|Customer 2276|West Haven|CT|88E5 ALL OTHERS HM|WHOLESALE ACCOUNTS|N
2277|1|Customer 2277|Wilmington|MA|02E1 ELECTRICAL HM|ELECTRICAL|N
2280|1|Customer 2280|Norwell|MA|88E1 ALL OTHERS HM|SCAFFOLDING|N
2295|1|Customer 2295|Middleton|MA|88E1 ALL OTHERS HM|OTHER|N
2297|1|Customer 2297|New Haven|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2298|1|Customer 2298|Norwalk|CT|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2299|1|Customer 2299|Old Lyme|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2302|1|Customer 2302|Stow|MA|88E1 ALL OTHERS HM|HIGHWAY/BRIDGE CUSTOMERS|N
2305|1|Customer 2305|New Britain|CT|88E1 ALL OTHERS HM|GOVERNMENT/MUNICIPAL/UTILITY|N
2323|1|Customer 2323|Worcester|MA|88E5 ALL OTHERS HM|ROOFING CUSTOMERS|N
2324|1|Customer 2324|Orange|CT|88E1 ALL OTHERS HM|OTHER|N
777|1|Customer 777|Providence|RI|05A2 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
790|1|Customer 790|Grandville|MI|88B1 ALL OTHERS MW|FOUNDATIONS/SITE WORK|N
791|1|Customer 791|Yonkers|NY|02E2 ELECTRICAL HM|ELECTRICAL|N
792|1|Customer 792|Rockland|MA|40E5 CONCRETE HM|RESTORATION|N
793|1|Customer 793|Marshfield|MA|88E1 ALL OTHERS HM|FLOORING/TILE CUSTOMERS|N
795|1|Customer 795|South Boston|MA|88E3 ALL OTHERS HM|RESTORATION|N
796|1|Customer 796|W Bridgewater|MA|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
797|1|Customer 797|West Hartford|CT|88E1 ALL OTHERS HM|WHOLESALE ACCOUNTS|N
798|1|Customer 798|Meriden|CT|88E1 ALL OTHERS HM|FENCING/GUARD RAIL|N
799|1|Customer 799|Kentwood|MI|88B1 ALL OTHERS MW|OTHER|N
800|1|Customer 800|East Haven|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
817|1|Customer 817|Coraopolis|PA|88E4 ALL OTHERS HM|HIGHWAY/BRIDGE CUSTOMERS|N
818|1|Customer 818|Mount Vernon|NY|02A5 ELECTRICAL NE|ELECTRICAL|N
819|1|Customer 819|Branford|CT|88E5 ALL OTHERS HM|OTHER|N
824|1|Customer 824|Parchment|MI|88B1 ALL OTHERS MW|PARTITION & DRYWALL|N
825|1|Customer 825|Holland|MI|88B1 ALL OTHERS MW|BUILDING MAINTENANCE|N
838|1|Customer 838|Rockaway|NJ|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
840|1|Customer 840|Lawrence|MA|88E1 ALL OTHERS HM|OTHER|N
845|1|Customer 845|Malta|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
9326|1|Customer 9326|Fort Myers|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
9327|1|Customer 9327|NULL|NULL|88E1 ALL OTHERS HM|OTHER|N
9328|1|Customer 9328|Bonner Springs|KS|88A2 ALL OTHERS NE|FOUNDATIONS/SITE WORK|N
9344|1|Customer 9344|Washington|DC|88A1 ALL OTHERS NE|HIGHWAY/BRIDGE CUSTOMERS|N
9350|1|Customer 9350|Fort Lauderdale|FL|40C5 CONCRETE SE|CONCRETE|N
9353|1|Customer 9353|Miami|FL|40C5 CONCRETE SE|CONCRETE|N
9391|1|Customer 9391|Braintree|MA|88E1 ALL OTHERS HM|INDUSTRIAL/MANUFACTURING|N
9393|1|Customer 9393|Weymouth|MA|88E1 ALL OTHERS HM|MASONRY/RESTORATION|N
9398|1|Customer 9398|W Bridgewater|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9399|1|Customer 9399|Albany|NY|88A1 ALL OTHERS NE|ASBESTOS ABATE /WASTE REMOVAL|N
9400|1|Customer 9400|Prospect|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9401|1|Customer 9401|Boston|MA|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9415|1|Customer 9415|West Warwick|RI|88A5 ALL OTHERS NE|HVAC & SHEET METAL|N
9416|1|Customer 9416|Lincoln|RI|88A4 ALL OTHERS NE|CARPENTRY/WOODWORKING/DRYWALL|N
9418|1|Customer 9418|Taunton|MA|02A2 ELECTRICAL NE|ELECTRICAL|N
9423|1|Customer 9423|Cleveland|OH|02B4 ELECTRICAL MW|ELECTRICAL|N
9440|1|Customer 9440|Kent|OH|88B1 ALL OTHERS MW|BUILDING MAINTENANCE|N
9441|1|Customer 9441|Walton Hills|OH|22B5 MECHANICAL MW|MECHANICAL|N
9442|1|Customer 9442|Lake Worth|FL|88C1 ALL OTHERS SE|GLAZIER/GLASS COMPANY|N
9443|1|Customer 9443|Bradenton|FL|88C5 ALL OTHERS SE|GLAZIER/GLASS COMPANY|N
9445|1|Customer 9445|Bradenton|FL|88C1 ALL OTHERS SE|HVAC & SHEET METAL|N
9446|1|Customer 9446|Bradenton|FL|88C3 ALL OTHERS SE|ASBESTOS ABATE /WASTE REMOVAL|N
9448|1|Customer 9448|Bradenton|FL|88C3 ALL OTHERS SE|ROOFING CUSTOMERS|N
9491|1|Customer 9491|East Providence|RI|05E2 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
9493|1|Customer 9493|Norwell|MA|88E1 ALL OTHERS HM|OTHER|N
9494|1|Customer 9494|Rochester|NY|88A1 ALL OTHERS NE|GENERAL CONTRACTOR|N
9495|1|Customer 9495|Rochester|NY|22A5 MECHANICAL NE|MECHANICAL|N
9497|1|Customer 9497|Rochester|NY|88A1 ALL OTHERS NE|HVAC & SHEET METAL|N
9512|1|Customer 9512|Rochester|NY|88A1 ALL OTHERS NE|OTHER|N
9513|1|Customer 9513|Rochester|NY|02A4 ELECTRICAL NE|ELECTRICAL|N
9516|1|Customer 9516|Rochester|NY|88A1 ALL OTHERS NE|FIRE PROTECTION|N
9519|1|Customer 9519|Doral|FL|88C1 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
15203|1|Customer 15203|Webster|NY|88A1 ALL OTHERS NE|PARTITION & DRYWALL|N
15207|1|Customer 15207|Rochester|NY|88A1 ALL OTHERS NE|GROUNDS MAINT./LANDSCAPING|N
15209|1|Customer 15209|Webster|NY|88A1 ALL OTHERS NE|GROUNDS MAINT./LANDSCAPING|N
15223|1|Customer 15223|Columbus|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
15224|1|Customer 15224|Fredericktown|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
15227|1|Customer 15227|Franklin|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
15229|1|Customer 15229|Waterford|OH|40B1 CONCRETE MW|MASONRY/RESTORATION|N
15230|1|Customer 15230|Williamson|NY|88A1 ALL OTHERS NE|OTHER|N
15251|1|Customer 15251|Wyoming|NY|88A2 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
15252|1|Customer 15252|Rochester|NY|88A1 ALL OTHERS NE|TELECOM/DATA|N
15253|1|Customer 15253|Rochester|NY|88A1 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
15254|1|Customer 15254|Rochester|NY|88A4 ALL OTHERS NE|OTHER|N
15255|1|Customer 15255|Rochester|NY|02A1 ELECTRICAL NE|ELECTRICAL|N
4303|1|Customer 4303|Omaha|NE|88B2 ALL OTHERS MW|FIRESTOP|N
4304|1|Customer 4304|Kansas City|MO|22B1 MECHANICAL MW|MECHANICAL|N
4305|1|Customer 4305|Roanoke|VA|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
4308|1|Customer 4308|Sharon Center|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
4309|1|Customer 4309|Sharon Center|OH|05B3 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
4327|1|Customer 4327|Delanson|NY|88A4 ALL OTHERS NE|SCAFFOLDING|N
4328|1|Customer 4328|Owego|NY|88A1 ALL OTHERS NE|HVAC & SHEET METAL|N
4330|1|Customer 4330|Boston|MA|88E3 ALL OTHERS HM|OTHER|N
4331|1|Customer 4331|Fort Myers|FL|88C1 ALL OTHERS SE|FLOORING/TILE CUSTOMERS|N
4333|1|Customer 4333|Morristown|NJ|05E5 GENERAL CONTRACTOR HM|OTHER|N
